fund_id,category,aum_cr,history_years,cagr_3y,cagr_5y,sharpe,sortino,annual_vol,max_drawdown,var_95,expense_ratio,exit_load,rolling_alpha_std,f_return,f_risk,f_cost,f_consistency
EL0166,ELSS,808.9,9.19,13.0,12.95,0.47,0.832,13.73,21.83,10.65,0.86,0.0,4.973,0.41423507531519366,0.7585499266620337,0.7779605263157895,0.6625186130610508
EL0168,ELSS,575.9,14.13,9.85,10.3,0.219,0.285,17.37,29.53,11.34,0.69,0.0,6.064,0.21716987988680883,0.5651464307133874,0.861842105263158,0.5464794724526696
EL0169,ELSS,3677.0,5.09,12.9,10.52,0.272,0.468,14.76,21.17,9.32,0.77,0.5,4.941,0.25503788938147237,0.7590382175102577,0.6973684210526316,0.665922144224633
EL0170,ELSS,644.3,11.51,14.17,12.39,0.366,0.587,16.12,33.09,10.75,1.2,0.5,5.636,0.34973826973768096,0.5689911067375893,0.48519736842105265,0.5920017017655816
EL0171,ELSS,1028.0,10.92,17.92,17.1,0.536,0.767,19.76,28.48,13.92,1.4,1.0,4.669,0.5646333530167083,0.47169155008330355,0.26151315789473684,0.6948521591150819
EL0172,ELSS,1795.7,12.9,15.56,13.33,0.354,0.591,19.3,37.41,11.66,1.25,0.5,6.064,0.38276206623057385,0.42162024464416237,0.4605263157894737,0.5464794724526696
EL0173,ELSS,2538.9,11.17,10.71,9.72,0.266,0.339,12.1,18.46,9.78,1.36,0.5,5.573,0.20896502852432614,0.8531408548272665,0.4062499999999999,0.5987024037438842
EL0174,ELSS,1486.0,12.46,12.94,11.99,0.257,0.324,21.4,37.37,14.43,1.21,0.5,4.592,0.2881209080452497,0.3218839681020167,0.48026315789473684,0.7030419059774515
EL0175,ELSS,6186.4,8.63,17.34,18.41,0.614,0.765,19.4,40.49,13.68,1.15,0.0,6.534,0.6216978717295187,0.3532678519618395,0.6348684210526316,0.4964901084875558
EL0176,ELSS,3175.9,9.38,10.66,10.33,0.239,0.422,16.04,23.67,11.24,0.95,0.0,6.254,0.2381484832490912,0.6668731223595241,0.7335526315789473,0.5262710061689002
EL0177,ELSS,2979.7,11.72,14.25,14.98,0.656,0.968,12.92,24.99,9.74,1.34,0.5,5.235,0.5285396382324419,0.7599886845732493,0.4161184210526315,0.6346522016592213
EL0178,ELSS,796.1,10.25,14.47,14.33,0.398,0.495,19.66,37.16,16.87,1.41,0.0,10.431,0.4123835509177811,0.3325648790060616,0.506578947368421,0.08200382897255909
EL0179,ELSS,7223.3,9.63,13.27,12.12,0.314,0.476,17.93,37.54,11.56,1.08,0.0,5.681,0.31930904663583465,0.4586406234133753,0.669407894736842,0.5872154860667942
EL0180,ELSS,1028.1,6.26,23.13,22.79,1.343,1.77,12.13,18.65,8.52,1.06,1.0,4.968,1.0,0.8701049927677994,0.4292763157894737,0.6630504148053605
EL0181,ELSS,7465.3,6.84,13.18,13.55,0.446,0.614,15.8,32.24,12.76,1.58,0.5,5.004,0.40529906527227577,0.5552598575466532,0.29769736842105254,0.6592214422463305
EL0182,ELSS,9557.6,7.94,15.94,16.87,0.401,0.613,25.88,45.55,15.87,1.09,1.0,4.823,0.5196880073574659,0.08878107055776985,0.4144736842105262,0.6784726653903423
EL0184,ELSS,4097.2,8.59,16.19,13.71,0.505,0.677,14.27,24.12,12.68,1.25,1.0,4.407,0.42655038118776584,0.686873695028449,0.3355263157894737,0.7227185705169112
EL0186,ELSS,1558.6,10.22,12.62,11.73,0.24,0.297,21.82,39.62,19.35,0.85,0.0,5.276,0.27313139044596135,0.2083290107989546,0.7828947368421053,0.6302914273558817
EL0187,ELSS,4344.7,11.74,14.32,11.02,0.237,0.328,19.04,28.29,13.79,1.21,1.0,4.251,0.25096994943175965,0.4952049997018253,0.35526315789473684,0.7393107849393745
EL0188,ELSS,3747.1,10.18,11.64,13.29,0.328,0.562,20.72,36.06,15.01,1.09,0.0,3.006,0.3743450243913909,0.3454309180015709,0.6644736842105262,0.8717294192724953
EL0189,ELSS,800.4,11.63,10.84,11.05,0.264,0.347,17.24,33.14,10.9,1.65,0.5,5.046,0.2578845679983499,0.5359343941318024,0.26315789473684215,0.6547543075941289
EL0192,ELSS,2475.3,11.68,6.78,7.51,0.059,0.071,16.99,28.72,12.63,1.32,0.5,8.668,0.06875716979195201,0.5639382471951712,0.42598684210526305,0.2695171240161668
EL0193,ELSS,575.4,12.83,20.15,18.31,0.68,0.888,17.36,30.46,13.06,1.19,0.5,7.241,0.6420236548414124,0.52809424364388,0.49013157894736836,0.42129334184216116
EL0194,ELSS,4449.1,11.89,11.93,10.21,0.18,0.247,20.65,39.95,13.74,1.49,0.0,7.095,0.2041548806963824,0.3246102230011241,0.4671052631578947,0.4368219527760051
EL0195,ELSS,4648.9,11.29,13.71,12.29,0.332,0.412,17.46,37.02,13.68,0.94,1.0,9.285,0.31963643169024625,0.4435887091222833,0.48848684210526316,0.20389278876834704
EL0196,ELSS,1278.8,11.78,19.75,19.39,0.881,1.236,14.62,26.91,9.57,1.16,0.0,5.495,0.7506901829789211,0.6958287105804395,0.6299342105263158,0.6069985109551159
EL0197,ELSS,2697.9,12.14,14.05,14.29,0.467,0.684,16.69,32.4,11.65,1.07,0.5,5.949,0.44362441215113546,0.547043459724225,0.5493421052631579,0.5587109125717932
EL0198,ELSS,1533.8,11.97,13.98,14.91,0.733,1.208,11.47,16.77,7.56,1.12,0.5,5.397,0.5661696503005362,0.9236445502053005,0.5246710526315789,0.6174218251435863
EL0199,ELSS,2164.9,12.12,10.57,11.32,0.506,0.849,9.54,20.63,7.72,0.83,1.0,8.042,0.3619279817875576,0.9306756962144708,0.5427631578947368,0.33609870240374384
EL0202,ELSS,642.5,7.97,15.66,14.36,0.5,0.649,15.72,24.8,9.7,1.49,1.0,6.815,0.4459057082870322,0.6873468523701958,0.2171052631578947,0.4666028504573494
EL0203,ELSS,589.0,9.8,15.48,12.79,0.331,0.485,18.99,27.88,13.82,1.1,0.0,4.55,0.3468640254750916,0.5005805473279918,0.6595394736842104,0.7075090406296533
EL0204,ELSS,1644.1,12.39,12.96,11.65,0.249,0.342,20.69,42.04,18.42,0.98,1.0,7.116,0.2770765275468162,0.2268221827101471,0.46875,0.4345883854499043
EL0205,ELSS,1540.3,7.68,14.56,13.1,0.364,0.456,18.1,28.83,11.15,1.34,0.0,6.693,0.3585959413505522,0.5561812657614129,0.5411184210526315,0.4795788130185067
EL0206,ELSS,2216.6,7.03,8.62,7.36,0.039,0.046,22.28,36.24,16.17,0.86,0.5,5.942,0.05762405161848766,0.28318637949794545,0.6529605263157895,0.5594554350138268
EL0207,ELSS,1136.0,12.6,15.97,14.32,0.434,0.672,18.01,27.83,11.02,1.43,0.0,6.959,0.4390090972365727,0.5716344867747907,0.4967105263157895,0.4512869602212295
EL0208,ELSS,8487.3,6.74,15.02,13.96,0.429,0.522,17.41,37.94,11.21,1.42,1.0,3.215,0.40633459303109126,0.4737591472400873,0.2516447368421053,0.8495001063603489
EL0209,ELSS,2033.3,13.03,20.82,21.06,0.845,1.068,17.22,34.87,12.72,1.48,1.0,6.171,0.7853135898059872,0.4887896098158051,0.2220394736842105,0.5350989151244415
EL0210,ELSS,2149.8,5.95,14.52,16.08,0.758,1.329,12.64,27.11,8.18,1.21,0.5,4.679,0.6270339460795323,0.7688287746927163,0.48026315789473684,0.6937885556264624
EL0211,ELSS,2091.4,7.95,11.48,8.91,0.125,0.192,19.37,40.47,14.63,0.95,0.5,11.202,0.14314457492990545,0.3393224912988744,0.6085526315789473,0.0
EL0212,ELSS,3999.1,8.41,14.34,12.29,0.632,1.027,9.16,19.47,8.03,1.13,0.5,5.514,0.4355692793304109,0.9487564853573038,0.5197368421052632,0.6049776643267389
EL0213,ELSS,2819.0,7.29,13.45,12.0,0.373,0.498,14.74,26.29,9.73,1.21,0.5,4.606,0.32522675228711706,0.6968862861036492,0.48026315789473684,0.7015528610933843
EL0215,ELSS,3209.1,6.59,14.59,13.84,0.519,0.744,14.13,23.48,11.98,1.5,0.0,7.98,0.4415205913653004,0.7087025000154183,0.46217105263157887,0.34269304403318435
EL0216,ELSS,590.3,7.71,10.47,9.1,0.172,0.22,15.14,24.75,11.18,1.27,0.5,5.082,0.1595271707993789,0.6801805528464757,0.45065789473684204,0.6509253350350989
EL0217,ELSS,600.4,7.45,9.27,9.63,0.142,0.218,22.02,43.46,19.04,0.83,0.5,4.837,0.1746639982917711,0.16566065148843967,0.6677631578947368,0.6769836205062753
EL0218,ELSS,1700.8,12.64,15.34,15.99,0.479,0.72,19.81,28.14,13.71,1.66,1.0,6.69,0.5112631660845447,0.477389468020919,0.13322368421052633,0.4798978940650924
FL0001,Flexi Cap,1620.2,14.79,10.5,9.77,0.251,0.379,13.07,22.98,9.83,0.82,0.5,3.301,0.3036154280223886,0.7544746546826107,0.6402173913043478,0.7443160287987873
FL0002,Flexi Cap,1694.7,13.93,19.54,20.43,0.721,1.03,19.3,39.41,13.47,1.4,0.5,6.741,0.7343755941578083,0.4055471959046213,0.45108695652173914,0.41843501326259946
FL0005,Flexi Cap,6320.2,8.04,12.78,14.83,0.447,0.658,18.65,30.33,15.62,1.31,0.5,4.968,0.5021916861118314,0.484356442142037,0.48043478260869565,0.5863963622584312
FL0006,Flexi Cap,5522.1,6.84,17.54,17.38,0.654,1.039,16.65,26.39,12.43,0.79,0.5,11.158,0.6382422587909936,0.6071332665809359,0.6499999999999999,0.0
FL0007,Flexi Cap,2537.6,13.32,12.43,12.59,0.345,0.485,17.67,35.95,11.39,1.44,0.0,4.721,0.4076050165982908,0.5019179484198342,0.5630434782608695,0.6097953770367563
FL0008,Flexi Cap,1661.7,5.77,9.37,10.3,0.252,0.409,15.05,26.48,10.65,1.2,0.5,1.981,0.32247962705953526,0.6644434515444391,0.5163043478260869,0.8693633952254642
FL0009,Flexi Cap,2918.7,12.7,11.96,10.04,0.217,0.267,16.35,26.55,10.62,1.03,0.5,2.928,0.29652864412552676,0.6338938325037385,0.5717391304347825,0.779651383099659
FL0010,Flexi Cap,1903.0,10.1,17.98,15.91,0.667,0.861,14.1,28.89,8.94,1.1,0.5,6.995,0.577766119151835,0.6830613591978649,0.5489130434782609,0.39437286851079956
FL0011,Flexi Cap,1564.0,8.15,16.5,17.5,0.556,0.826,19.79,28.01,13.51,0.96,0.5,8.489,0.6096941135800963,0.5055131109536136,0.5945652173913043,0.2528419856006062
FL0012,Flexi Cap,2333.5,5.6,13.23,13.06,0.319,0.412,20.56,31.66,15.73,1.51,1.0,4.918,0.41127992394780055,0.4256163212180901,0.29021739130434776,0.5911330049261083
FL0013,Flexi Cap,1308.5,14.97,18.12,17.35,0.539,0.976,20.14,41.52,13.35,0.7,0.5,8.413,0.618986106239229,0.3667404617645742,0.6793478260869565,0.26004168245547554
FL0014,Flexi Cap,2182.3,10.8,16.24,15.76,0.627,0.959,14.78,27.19,10.39,0.85,0.5,7.017,0.5793181737304722,0.666822438499735,0.6304347826086957,0.39228874573702155
FL0015,Flexi Cap,2102.7,8.83,13.2,9.84,0.254,0.372,13.14,26.53,9.77,1.08,1.0,5.21,0.3052715968420036,0.7187321226754046,0.4304347826086956,0.5634710117468738
FL0016,Flexi Cap,2880.8,8.08,13.5,12.77,0.316,0.458,19.83,41.06,14.4,1.76,1.0,5.618,0.40714605987585595,0.36606899158456263,0.20869565217391295,0.5248200075786282
FL0017,Flexi Cap,1159.2,13.96,14.99,13.58,0.402,0.519,17.63,37.97,11.26,1.57,1.0,6.236,0.4462572252131343,0.48456660136826013,0.2706521739130434,0.4662751042061387
FL0018,Flexi Cap,3142.2,13.03,11.5,12.11,0.33,0.393,16.99,24.64,10.39,0.63,1.0,7.438,0.38237551281855753,0.6404676502997572,0.5771739130434782,0.35240621447517995
FL0019,Flexi Cap,963.5,12.92,14.01,14.71,0.582,0.877,14.1,28.75,8.61,1.67,0.0,6.343,0.5351773958222128,0.6883284828932497,0.4880434782608696,0.4561386888973096
FL0020,Flexi Cap,1196.0,10.78,14.93,15.12,0.499,0.761,17.28,33.98,12.18,1.67,0.5,4.664,0.5267589867162836,0.5209860487106652,0.3630434782608696,0.6151951496779083
FL0021,Flexi Cap,1231.9,13.77,8.94,8.91,0.189,0.258,12.74,19.95,10.39,0.79,1.0,5.206,0.2593112598941573,0.785259973243833,0.5249999999999999,0.5638499431602879
FL0022,Flexi Cap,871.6,7.29,13.43,11.14,0.259,0.408,17.9,38.41,11.45,0.32,0.5,9.498,0.34792640831287147,0.4717327435186166,0.8032608695652174,0.15725653656688143
FL0023,Flexi Cap,4041.8,11.74,13.09,13.3,0.338,0.57,20.14,34.7,16.84,1.17,0.5,6.563,0.43663977387688285,0.3924607449768711,0.5260869565217392,0.43529746115953016
FL0024,Flexi Cap,927.1,8.45,17.08,17.34,0.519,0.619,20.89,44.09,17.02,1.59,1.0,7.736,0.5797844509854758,0.28079357392292326,0.26413043478260867,0.32417582417582413
FL0025,Flexi Cap,1099.7,10.6,8.47,9.46,0.163,0.206,18.13,34.15,10.9,1.76,0.0,6.922,0.2675178819259102,0.5146644612466037,0.45869565217391295,0.4012883668056082
FL0026,Flexi Cap,4942.9,14.98,12.86,14.9,0.708,0.846,11.85,21.59,7.21,0.9,0.5,5.94,0.5505970809376383,0.8273816366625244,0.6141304347826086,0.49431602879878733
FL0027,Flexi Cap,1197.6,14.83,12.55,10.02,0.212,0.345,16.59,25.35,10.93,1.81,0.0,6.023,0.3034710508522828,0.6364288034463303,0.44239130434782603,0.4864532019704434
FL0028,Flexi Cap,1566.3,9.64,16.88,15.91,0.42,0.756,22.42,47.79,13.83,0.42,0.5,7.909,0.54144000976071,0.24657583233877056,0.7706521739130434,0.3077870405456612
FL0029,Flexi Cap,903.3,10.31,13.87,12.48,0.446,0.655,13.39,24.72,10.17,1.07,0.5,6.865,0.43232076133538716,0.7259564530934314,0.558695652173913,0.4066881394467601
FL0030,Flexi Cap,3474.4,13.87,19.39,19.1,0.796,0.959,15.82,22.23,9.68,1.05,0.5,6.241,0.6954780460278486,0.6996811744218501,0.5652173913043478,0.46580143993937095
FL0031,Flexi Cap,3514.0,14.84,15.99,15.5,0.445,0.752,20.24,28.63,17.02,1.6,1.0,4.87,0.5314889658222636,0.44755563244124974,0.26086956521739135,0.5956801818870785
FL0032,Flexi Cap,3216.9,12.56,12.77,11.99,0.307,0.525,17.85,36.1,13.35,1.65,0.5,6.622,0.3900774247993209,0.4731358079084427,0.3695652173913043,0.4297082228116711
FL0034,Flexi Cap,1902.7,7.55,12.94,11.12,0.334,0.429,13.8,25.93,11.39,0.73,1.0,5.049,0.35724239605097935,0.6901618195609232,0.5445652173913043,0.5787230011367942
FL0035,Flexi Cap,1235.7,13.86,16.58,14.83,0.639,0.813,13.03,25.34,9.8,1.5,1.0,10.364,0.5380017996309232,0.7326081648343648,0.2934782608695652,0.07521788556271303
FL0036,Flexi Cap,1020.4,12.45,10.0,8.27,0.09,0.119,19.67,31.94,17.26,1.38,0.5,3.303,0.2158336002277499,0.42550357057273136,0.4576086956521739,0.7441265630920804
FL0037,Flexi Cap,5089.3,12.16,11.53,10.6,0.33,0.583,12.41,23.03,11.13,0.62,0.0,7.218,0.3573528140838913,0.7539858598831537,0.8304347826086956,0.37324744221295947
FL0038,Flexi Cap,3285.6,11.35,15.37,13.39,0.447,0.583,15.41,24.54,10.91,0.48,0.5,4.18,0.4518901716766561,0.6720381054000241,0.7510869565217391,0.6610458507010231
FL0039,Flexi Cap,1103.7,8.57,17.68,17.12,0.672,0.982,15.8,34.09,10.08,1.56,1.0,6.0,0.6265327619250968,0.5790866003444537,0.27391304347826084,0.4886320575975748
FL0040,Flexi Cap,1854.7,8.44,7.39,6.7,0.01,0.017,19.11,39.9,13.55,1.14,0.5,10.652,0.15064740959904835,0.4042129510665351,0.5358695652173914,0.047934823796892734
FL0041,Flexi Cap,1445.0,12.9,18.12,16.68,0.571,0.893,17.84,29.09,11.9,0.75,0.5,4.195,0.5939199926794674,0.5592414039206592,0.6630434782608695,0.6596248579007199
FL0042,Flexi Cap,843.4,7.23,13.58,14.13,0.439,0.627,17.37,31.67,13.19,1.13,0.5,4.587,0.47747726313756,0.5296364557953401,0.5391304347826087,0.6224895793861311
FL0043,Flexi Cap,2060.1,11.53,8.35,7.78,0.086,0.133,14.79,26.63,10.55,1.33,0.5,5.652,0.2023828333511263,0.6701953684210872,0.4739130434782608,0.5215990905646077
FL0044,Flexi Cap,1332.0,11.99,4.99,5.77,-0.037,-0.044,19.65,42.59,14.62,1.17,0.5,4.547,0.11201421403407097,0.3526485976038446,0.5260869565217392,0.6262788935202728
FL0045,Flexi Cap,936.5,13.29,9.41,8.68,0.078,0.112,28.08,48.16,23.27,0.66,1.0,8.337,0.22599104251500962,0.0,0.567391304347826,0.26724137931034486
FL0046,Flexi Cap,696.2,7.52,13.94,13.41,0.382,0.578,18.07,33.43,12.33,1.86,1.0,4.984,0.4452573624731199,0.5062487132726526,0.1760869565217391,0.5848806366047745
FL0047,Flexi Cap,667.2,12.16,13.8,12.63,0.376,0.5,16.3,34.93,12.41,1.55,0.5,6.981,0.413534444630847,0.5317321638353745,0.40217391304347827,0.3956991284577491
FL0048,Flexi Cap,1373.8,5.17,15.9,15.39,0.734,0.986,12.11,18.53,8.48,1.08,0.5,3.076,0.5822109025098243,0.836369813638807,0.5554347826086956,0.7656309208033345
FL0049,Flexi Cap,1689.4,5.52,12.35,12.71,0.441,0.8,14.09,25.93,11.77,1.1,0.5,2.375,0.453566675308962,0.678937341270375,0.5489130434782609,0.8320386510041682
FL0050,Flexi Cap,982.3,8.59,10.68,9.68,0.207,0.282,15.36,22.8,12.16,1.33,0.5,5.317,0.28640424590888985,0.6755194185960197,0.4739130434782608,0.5533345964380447
FL0052,Flexi Cap,1714.1,14.42,14.1,12.63,0.384,0.58,15.95,27.0,12.73,1.31,0.5,8.509,0.4226159719786282,0.6138803603344922,0.48043478260869565,0.2509473285335354
FL0053,Flexi Cap,2821.0,13.92,14.69,15.1,0.403,0.529,21.33,46.38,13.89,0.73,0.5,3.453,0.4923185245059911,0.28503488956555934,0.6695652173913043,0.7299166350890489
FL0055,Flexi Cap,1038.6,13.22,16.7,17.23,0.691,1.046,15.52,23.42,11.96,0.79,0.0,6.486,0.6383495249279385,0.6680784537724342,0.7749999999999999,0.44259189086775297
FL0056,Flexi Cap,1962.2,9.6,12.14,11.71,0.421,0.701,12.38,25.58,8.92,0.81,0.5,4.435,0.41172932330827067,0.7557458566450175,0.6434782608695652,0.6368889730958697
FL0057,Flexi Cap,781.5,11.72,11.39,12.72,0.311,0.443,20.01,41.16,16.17,1.78,0.5,3.368,0.40360424387540866,0.3400192098307936,0.3271739130434783,0.7379689276240999
FL0058,Flexi Cap,2737.5,13.76,12.37,10.49,0.252,0.39,15.85,31.01,13.59,1.22,0.5,9.44,0.3261346062926078,0.5667214855425742,0.5097826086956522,0.1627510420613869
FL0059,Flexi Cap,945.3,10.35,17.22,14.95,0.781,0.948,10.82,21.63,9.02,1.27,0.5,3.563,0.5701347689711093,0.8295734435299971,0.49347826086956514,0.7194960212201591
FL0060,Flexi Cap,3727.6,5.28,13.6,12.36,0.323,0.455,18.14,29.23,13.85,0.5,0.5,5.598,0.3954406299724971,0.5278860954816191,0.7445652173913043,0.5267146646456992
FL0062,Flexi Cap,4203.0,9.47,16.78,14.62,0.931,1.395,8.72,12.48,6.32,1.36,1.0,6.476,0.6219909815105715,1.0,0.3391304347826086,0.4435392194012884
FL0063,Flexi Cap,846.1,14.44,20.43,20.67,1.048,1.313,13.53,21.07,11.32,1.27,0.5,6.414,0.8044206866049504,0.7449373715254126,0.49347826086956514,0.449412656309208
FL0064,Flexi Cap,1115.0,10.3,14.63,14.12,0.487,0.858,15.67,33.62,13.3,0.45,0.5,4.265,0.5059742662945396,0.5487246202733131,0.7608695652173914,0.6529935581659719
FL0065,Flexi Cap,2413.4,8.1,17.7,16.63,0.556,0.87,18.2,36.25,11.67,1.27,0.5,5.37,0.5885205915397012,0.48335207362343413,0.49347826086956514,0.5483137552103069
FL0067,Flexi Cap,7022.2,14.06,12.18,10.97,0.331,0.591,13.5,20.11,9.2,1.65,1.0,6.928,0.36921756724468374,0.7800664751962806,0.24456521739130432,0.40071996968548695
FL0068,Flexi Cap,1856.9,7.6,14.08,15.56,0.498,0.604,18.18,39.26,11.81,0.97,0.0,3.852,0.5234584432684144,0.4526386869608823,0.7163043478260869,0.6921182266009852
FL0069,Flexi Cap,8141.5,11.75,10.15,8.77,0.156,0.203,14.6,21.74,10.48,0.42,0.0,9.3,0.2460918015118933,0.723405698764556,0.8956521739130434,0.17601364153088284
FL0070,Flexi Cap,1455.8,11.64,13.39,11.3,0.272,0.369,17.63,28.3,11.6,0.85,0.5,4.544,0.34997229381770856,0.5754118647384998,0.6304347826086957,0.6265630920803335
FL0071,Flexi Cap,4332.4,6.79,12.12,12.58,0.48,0.676,12.67,19.58,9.86,0.82,0.5,5.497,0.440952380952381,0.7967702109801025,0.6402173913043478,0.5362826828344069
FL0073,Flexi Cap,2489.4,8.24,11.75,13.7,0.394,0.531,18.27,30.16,12.44,0.25,1.0,3.625,0.45021681994031726,0.5323788115608025,0.7010869565217391,0.7136225843122395
FL0075,Flexi Cap,846.6,11.7,15.6,16.11,0.512,0.702,18.77,31.41,13.5,1.7,0.5,4.254,0.5512729084374222,0.4959877648026393,0.3532608695652174,0.6540356195528609
FL0076,Flexi Cap,2583.0,13.02,13.64,14.44,0.551,0.712,14.4,25.97,10.46,1.2,0.5,4.907,0.5069700620720158,0.686796613215007,0.5163043478260869,0.5921750663129973
FL0077,Flexi Cap,760.4,6.45,8.41,7.28,0.057,0.09,13.61,27.19,11.43,1.51,1.0,3.827,0.18017416767069805,0.6817463000029408,0.29021739130434776,0.6944865479348238
FL0078,Flexi Cap,2502.8,9.81,11.76,10.37,0.193,0.229,20.08,36.97,17.98,0.63,0.5,7.359,0.2998839898935981,0.3581366689608021,0.7021739130434782,0.35989010989010983
FL0080,Flexi Cap,1255.3,6.36,14.73,14.92,0.426,0.64,19.75,38.11,12.32,1.7,0.5,4.471,0.5008270168321413,0.4214090488472092,0.3532608695652174,0.6334785903751421
FL0081,Flexi Cap,927.1,12.38,15.51,13.32,0.342,0.419,19.96,37.66,12.59,1.24,0.5,5.39,0.422060628244038,0.4177562474602987,0.5032608695652174,0.5464190981432361
FL0082,Flexi Cap,1278.9,12.73,14.77,12.92,0.345,0.572,18.58,35.67,16.55,1.24,1.0,7.774,0.4263370393529462,0.4226277699347901,0.37826086956521743,0.3205759757483895
FL0083,Flexi Cap,928.9,12.54,11.64,8.09,0.114,0.193,13.94,28.42,11.2,0.81,0.5,6.002,0.2206269222752622,0.6647241268046296,0.6434782608695652,0.4884425918908678
FL0084,Flexi Cap,1669.4,5.57,14.74,14.96,0.624,0.946,13.55,26.67,11.19,1.24,0.5,5.405,0.5540216667429222,0.6910736833701805,0.5032608695652174,0.5449981053429329
FL0085,Flexi Cap,1944.4,10.06,12.59,11.78,0.343,0.506,15.37,31.25,12.34,0.8,1.0,3.15,0.385624914212509,0.5902735127831498,0.5217391304347825,0.7586206896551724
FL0086,Flexi Cap,1438.9,8.65,10.59,9.89,0.28,0.337,12.11,18.37,7.92,1.62,0.5,3.412,0.3058206367846594,0.8445469899817836,0.3793478260869565,0.7338006820765441
FL0087,Flexi Cap,7069.2,14.91,16.23,13.7,0.549,0.685,13.11,25.47,9.63,2.15,0.0,3.248,0.48210536483195815,0.7314793361919014,0.3315217391304348,0.7493368700265252
FL0088,Flexi Cap,1085.1,11.19,16.45,14.64,0.454,0.658,17.93,35.68,15.05,1.37,0.5,8.287,0.4972983167858795,0.4553372618830145,0.4608695652173913,0.2719780219780219
FL0089,Flexi Cap,5547.5,14.29,16.85,15.77,0.517,0.614,17.95,29.43,15.43,0.98,1.0,6.891,0.53265811587793,0.5116974665409895,0.46304347826086956,0.404225085259568
FL0090,Flexi Cap,887.6,5.6,12.17,10.87,0.34,0.458,12.85,26.98,8.63,0.31,0.5,3.977,0.3534652045936342,0.7345099149202103,0.8065217391304348,0.6802766199317923
FL0091,Flexi Cap,1901.5,8.96,17.54,17.18,0.592,0.729,18.03,29.63,14.04,0.61,0.5,4.926,0.5939408358624756,0.5242772589416891,0.7086956521739131,0.59037514209928
FL0092,Flexi Cap,4650.4,12.49,12.52,12.72,0.358,0.574,17.36,27.69,11.24,1.74,0.5,4.404,0.42197369691978426,0.591919223190019,0.3402173913043478,0.6398256915498295
FL0093,Flexi Cap,4452.4,8.05,15.96,18.18,0.569,0.817,20.53,42.98,18.22,0.84,0.5,4.548,0.6302054324452103,0.28589050339736466,0.633695652173913,0.6261841606669192
FL0094,Flexi Cap,1327.6,10.96,12.47,11.94,0.307,0.55,17.71,28.29,11.96,1.07,0.5,6.745,0.39117957164717065,0.5694026671660524,0.558695652173913,0.4180560818491853
FL0095,Flexi Cap,2772.0,9.63,13.33,14.17,0.4,0.723,19.18,33.22,15.69,1.43,0.5,5.516,0.4845418820885886,0.4428620533173022,0.44130434782608696,0.5344827586206897
FL0096,Flexi Cap,2491.4,14.91,6.74,5.24,-0.072,-0.095,17.43,29.53,11.67,1.72,0.5,9.641,0.08747406040456111,0.567169083407372,0.34673913043478255,0.14370973853732472
FL0097,Flexi Cap,1222.7,5.91,13.09,10.58,0.216,0.368,18.94,40.12,14.86,1.13,0.5,8.266,0.3228091526991922,0.39054909846000485,0.5391304347826087,0.2739674118984463
FL0098,Flexi Cap,2911.2,14.29,14.27,13.35,0.564,0.79,12.14,21.41,9.68,1.06,1.0,7.828,0.4841444381745439,0.7932620864775888,0.43695652173913035,0.31546040166729816
FL0099,Flexi Cap,8318.2,8.42,12.77,10.35,0.246,0.325,15.63,30.57,10.92,1.23,0.5,6.959,0.3146695338752561,0.6076556901827295,0.5065217391304349,0.39778325123152714
FL0100,Flexi Cap,2593.3,9.15,19.27,18.79,0.774,1.382,15.88,32.33,13.43,0.98,1.0,5.01,0.7276983533885424,0.5549636466044336,0.46304347826086956,0.5824175824175825
FL0101,Flexi Cap,2797.2,9.81,10.51,9.08,0.169,0.246,15.27,29.05,13.22,1.0,0.5,6.798,0.26103351685501786,0.6037951296112695,0.5815217391304348,0.4130352406214475
FL0102,Flexi Cap,3046.7,6.92,12.31,9.46,0.171,0.226,17.33,37.35,14.84,1.34,0.5,5.259,0.27040745880929506,0.4553796925235456,0.4706521739130435,0.5588291019325502
FL0103,Flexi Cap,702.8,14.6,11.29,12.87,0.356,0.435,17.9,36.56,12.52,1.26,0.0,8.867,0.4118561108653988,0.47725479631171686,0.6217391304347826,0.21703296703296693
FL0104,Flexi Cap,2569.7,14.03,12.31,11.16,0.272,0.424,17.18,29.55,14.14,1.95,0.5,6.602,0.3515103173755891,0.5436393027069267,0.2717391304347826,0.4316028798787419
